algo,noise,delta,num_samples,num_trials,num_nash_mean,num_nash_lower,num_nash_upper,eps_mean,eps_lower,eps_upper
RC,2,0.1,50,100,64.0,64.0,64.0,0.6069708517540585,0.6069708517540585,0.6069708517540585
RC,2,0.1,100,100,64.0,64.0,64.0,0.4291932052578693,0.42919320525786925,0.42919320525786936
HF,2,0.1,50,100,64.0,64.0,64.0,0.59820982359509,0.59820982359509,0.59820982359509
HF,2,0.1,100,100,64.0,64.0,64.0,0.4229982228364965,0.4229982228364965,0.4229982228364965
