algo,noise,delta,num_samples,num_trials,num_nash_mean,num_nash_lower,num_nash_upper,eps_mean,eps_lower,eps_upper
RC,2,0.1,50,100,1024.0,1024.0,1024.0,1.132080347039217,1.1025709154619858,1.161589778616448
RC,2,0.1,100,100,1024.0,1024.0,1024.0,0.8467182035589809,0.8172205860801858,0.876215821037776
HF,2,0.1,50,100,1024.0,1024.0,1024.0,0.6994223093996214,0.6994223093996214,0.6994223093996214
HF,2,0.1,100,100,1024.0,1024.0,1024.0,0.49456625788962777,0.49456625788962777,0.49456625788962777
