,m,eps,time,algo,type
2110,183400,0.05,0.7323400974273682,psp,rademacher
2111,1800,0.05,0.009814023971557617,psp,hoeffding
2112,228600,0.05,1.856384038925171,ps,rademacher
2113,1800,0.05,0.006845951080322266,ps,hoeffding
2114,181400,0.05,0.8287911415100098,psp,rademacher
2115,1800,0.05,0.006612062454223633,psp,hoeffding
2116,27000,0.05,0.18421602249145508,ps,rademacher
2117,1800,0.05,0.012371301651000977,ps,hoeffding
2118,49100,0.05,0.2064671516418457,psp,rademacher
2119,1800,0.05,0.010082006454467773,psp,hoeffding
2120,228600,0.05,1.849602222442627,ps,rademacher
2121,1800,0.05,0.009927988052368164,ps,hoeffding
2122,47800,0.05,0.20337486267089844,psp,rademacher
2123,1800,0.05,0.009357929229736328,psp,hoeffding
2124,228600,0.05,1.8157000541687012,ps,rademacher
2125,1800,0.05,0.00869297981262207,ps,hoeffding
2126,24200,0.05,0.09838318824768066,psp,rademacher
2127,1800,0.05,0.00979304313659668,psp,hoeffding
2128,113400,0.05,0.9205269813537598,ps,rademacher
2129,1800,0.05,0.008692026138305664,ps,hoeffding
2130,94100,0.05,0.41788387298583984,psp,rademacher
2131,1800,0.05,0.007256031036376953,psp,hoeffding
2132,113400,0.05,0.8335409164428711,ps,rademacher
2133,1800,0.05,0.005149126052856445,ps,hoeffding
2134,49000,0.05,0.21937108039855957,psp,rademacher
2135,1800,0.05,0.009994983673095703,psp,hoeffding
2136,55800,0.05,0.43265295028686523,ps,rademacher
2137,1800,0.05,0.017088890075683594,ps,hoeffding
2138,1800,0.05,0.00486302375793457,psp,hoeffding
2139,55800,0.05,0.5014040470123291,ps,rademacher
2140,1800,0.05,0.008278846740722656,ps,hoeffding
2141,92700,0.05,0.37586212158203125,psp,rademacher
2142,1800,0.05,0.011132001876831055,psp,hoeffding
2143,27000,0.05,0.23122286796569824,ps,rademacher
2144,1800,0.05,0.010057926177978516,ps,hoeffding
2145,47400,0.05,0.23079228401184082,psp,rademacher
2146,1800,0.05,0.005253791809082031,psp,hoeffding
2147,55800,0.05,0.45608997344970703,ps,rademacher
2148,1800,0.05,0.017528057098388672,ps,hoeffding
2149,97000,0.05,0.4338250160217285,psp,rademacher
2150,1800,0.05,0.0047643184661865234,psp,hoeffding
2151,228600,0.05,1.7691550254821777,ps,rademacher
2152,1800,0.05,0.007414102554321289,ps,hoeffding
2153,93200,0.05,0.376723051071167,psp,rademacher
2154,1800,0.05,0.004966020584106445,psp,hoeffding
2155,228600,0.05,1.8757948875427246,ps,rademacher
2156,1800,0.05,0.010049104690551758,ps,hoeffding
2157,92600,0.05,0.3853912353515625,psp,rademacher
2158,1800,0.05,0.006285905838012695,psp,hoeffding
2159,55800,0.05,0.44542789459228516,ps,rademacher
2160,1800,0.05,0.006529808044433594,ps,hoeffding
2161,49100,0.05,0.22968292236328125,psp,rademacher
2162,1800,0.05,0.0048329830169677734,psp,hoeffding
2163,919800,0.05,7.647037029266357,ps,rademacher
2164,1800,0.05,0.005729198455810547,ps,hoeffding
2165,47800,0.05,0.2386469841003418,psp,rademacher
2166,1800,0.05,0.005978107452392578,psp,hoeffding
2167,228600,0.05,1.7475929260253906,ps,rademacher
2168,1800,0.05,0.007281780242919922,ps,hoeffding
2169,182400,0.05,0.7736520767211914,psp,rademacher
2170,1800,0.05,0.008835792541503906,psp,hoeffding
2171,228600,0.05,1.8848521709442139,ps,rademacher
2172,1800,0.05,0.009205102920532227,ps,hoeffding
2173,93800,0.05,0.4374079704284668,psp,rademacher
2174,1800,0.05,0.004848957061767578,psp,hoeffding
2175,459000,0.05,3.6821200847625732,ps,rademacher
2176,1800,0.05,0.008934974670410156,ps,hoeffding
2177,27300,0.05,0.1348888874053955,psp,rademacher
2178,1800,0.05,0.0048580169677734375,psp,hoeffding
2179,919800,0.05,7.357692003250122,ps,rademacher
2180,1800,0.05,0.005715370178222656,ps,hoeffding
2181,48100,0.05,0.20710015296936035,psp,rademacher
2182,1800,0.05,0.010396242141723633,psp,hoeffding
2183,27000,0.05,0.23868012428283691,ps,rademacher
2184,1800,0.05,0.0047910213470458984,ps,hoeffding
2185,47800,0.05,0.1837010383605957,psp,rademacher
2186,1800,0.05,0.009874820709228516,psp,hoeffding
2187,459000,0.05,3.668146848678589,ps,rademacher
2188,1800,0.05,0.006470918655395508,ps,hoeffding
2189,94200,0.05,0.4679272174835205,psp,rademacher
2190,1800,0.05,0.0049321651458740234,psp,hoeffding
2191,228600,0.05,1.8124208450317383,ps,rademacher
2192,1800,0.05,0.014568090438842773,ps,hoeffding
2193,53400,0.05,0.22451996803283691,psp,rademacher
2194,1800,0.05,0.009921789169311523,psp,hoeffding
2195,228600,0.05,1.8764560222625732,ps,rademacher
2196,1800,0.05,0.004849910736083984,ps,hoeffding
2197,25100,0.05,0.13681316375732422,psp,rademacher
