,m,eps,time,algo,type
3499,2400,0.02,0.02311229705810547,psp,hoeffding
3500,612000,0.02,11.822855949401855,ps,rademacher
3501,2400,0.02,0.014075279235839844,ps,hoeffding
3502,168400,0.02,1.6912758350372314,psp,rademacher
3503,2400,0.02,0.02118825912475586,psp,hoeffding
3504,7200,0.01,0.09978127479553223,ps,hoeffding
3505,10800,0.01,0.10667085647583008,psp,hoeffding
3506,7200,0.01,0.08140301704406738,ps,hoeffding
3507,10900,0.01,0.0858309268951416,psp,hoeffding
3508,612000,0.01,11.78678822517395,ps,rademacher
3509,7200,0.01,0.0893557071685791,ps,hoeffding
3510,10800,0.01,0.0931389331817627,psp,hoeffding
3511,7200,0.01,0.09589815139770508,ps,hoeffding
3512,10900,0.01,0.10037708282470703,psp,hoeffding
3513,7200,0.01,0.08681583404541016,ps,hoeffding
3514,10900,0.01,0.10683894157409668,psp,hoeffding
3515,7200,0.01,0.08901691436767578,ps,hoeffding
3516,11100,0.01,0.10988807678222656,psp,hoeffding
3517,7200,0.01,0.09189200401306152,ps,hoeffding
3518,10800,0.01,0.10154485702514648,psp,hoeffding
3519,7200,0.01,0.08707308769226074,ps,hoeffding
3520,11100,0.01,0.10972785949707031,psp,hoeffding
3521,7200,0.01,0.08793187141418457,ps,hoeffding
3522,10800,0.01,0.09724593162536621,psp,hoeffding
3523,7200,0.01,0.10226702690124512,ps,hoeffding
3524,10900,0.01,0.10737800598144531,psp,hoeffding
3525,612000,0.01,11.832446098327637,ps,rademacher
3526,7200,0.01,0.09305787086486816,ps,hoeffding
3527,10800,0.01,0.1069190502166748,psp,hoeffding
3528,7200,0.01,0.09183287620544434,ps,hoeffding
3529,10800,0.01,0.10413694381713867,psp,hoeffding
3530,7200,0.01,0.08939313888549805,ps,hoeffding
3531,10800,0.01,0.09253501892089844,psp,hoeffding
3532,7200,0.01,0.08944988250732422,ps,hoeffding
3533,10800,0.01,0.09750986099243164,psp,hoeffding
3534,7200,0.01,0.08774185180664062,ps,hoeffding
3535,10800,0.01,0.10882210731506348,psp,hoeffding
3536,7200,0.01,0.08803296089172363,ps,hoeffding
3537,10800,0.01,0.10700178146362305,psp,hoeffding
3538,7200,0.01,0.09456515312194824,ps,hoeffding
3539,341000,0.01,3.437006950378418,psp,rademacher
3540,10800,0.01,0.10000085830688477,psp,hoeffding
3541,7200,0.01,0.08440518379211426,ps,hoeffding
3542,11100,0.01,0.10441207885742188,psp,hoeffding
3543,7200,0.01,0.09083414077758789,ps,hoeffding
3544,10800,0.01,0.09602570533752441,psp,hoeffding
3545,7200,0.01,0.08438515663146973,ps,hoeffding
3546,11100,0.01,0.10119795799255371,psp,hoeffding
3547,7200,0.01,0.09841012954711914,ps,hoeffding
3548,11100,0.01,0.10401487350463867,psp,hoeffding
3549,612000,0.01,11.814778089523315,ps,rademacher
3550,7200,0.01,0.09010910987854004,ps,hoeffding
3551,10800,0.01,0.101715087890625,psp,hoeffding
3552,612000,0.01,11.940036058425903,ps,rademacher
3553,7200,0.01,0.09092497825622559,ps,hoeffding
3554,10800,0.01,0.10418295860290527,psp,hoeffding
3555,1226400,0.01,24.024286031723022,ps,rademacher
3556,7200,0.01,0.10321187973022461,ps,hoeffding
3557,10900,0.01,0.10586690902709961,psp,hoeffding
3558,612000,0.01,11.852651834487915,ps,rademacher
3559,7200,0.01,0.09014129638671875,ps,hoeffding
3560,10900,0.01,0.10850405693054199,psp,hoeffding
3561,7200,0.01,0.0901479721069336,ps,hoeffding
3562,10800,0.01,0.0969851016998291,psp,hoeffding
3563,7200,0.01,0.08869361877441406,ps,hoeffding
3564,11100,0.01,0.10523009300231934,psp,hoeffding
3565,1226400,0.01,23.96112322807312,ps,rademacher
3566,7200,0.01,0.08592987060546875,ps,hoeffding
3567,11100,0.01,0.10402274131774902,psp,hoeffding
3568,7200,0.01,0.08219313621520996,ps,hoeffding
3569,334200,0.01,3.3639931678771973,psp,rademacher
3570,10800,0.01,0.1025388240814209,psp,hoeffding
3571,7200,0.01,0.09085917472839355,ps,hoeffding
3572,10800,0.01,0.09285497665405273,psp,hoeffding
3573,7200,0.01,0.09624814987182617,ps,hoeffding
3574,10800,0.01,0.09050321578979492,psp,hoeffding
3575,7200,0.01,0.09054398536682129,ps,hoeffding
3576,10900,0.01,0.10670900344848633,psp,hoeffding
3577,7200,0.01,0.08822202682495117,ps,hoeffding
3578,10800,0.01,0.09975790977478027,psp,hoeffding
3579,612000,0.01,11.819280862808228,ps,rademacher
3580,7200,0.01,0.08720016479492188,ps,hoeffding
3581,10900,0.01,0.08776283264160156,psp,hoeffding
3582,7200,0.01,0.09700608253479004,ps,hoeffding
3583,10800,0.01,0.11360621452331543,psp,hoeffding
3584,7200,0.01,0.08661007881164551,ps,hoeffding
3585,10800,0.01,0.10276508331298828,psp,hoeffding
3586,7200,0.01,0.0970759391784668,ps,hoeffding
3587,10800,0.01,0.10457086563110352,psp,hoeffding
3588,7200,0.01,0.08662986755371094,ps,hoeffding
3589,10900,0.01,0.10626506805419922,psp,hoeffding
3590,612000,0.01,12.066310167312622,ps,rademacher
3591,7200,0.01,0.09126091003417969,ps,hoeffding
3592,10900,0.01,0.1018989086151123,psp,hoeffding
3593,612000,0.01,11.874229907989502,ps,rademacher
3594,7200,0.01,0.09580516815185547,ps,hoeffding
3595,11100,0.01,0.10135889053344727,psp,hoeffding
3596,7200,0.01,0.08932089805603027,ps,hoeffding
3597,10800,0.01,0.10380101203918457,psp,hoeffding
3598,7200,0.01,0.09237408638000488,ps,hoeffding
3599,10800,0.01,0.09390902519226074,psp,hoeffding
3600,1226400,0.01,23.940279960632324,ps,rademacher
3601,7200,0.01,0.09198117256164551,ps,hoeffding
3602,10800,0.01,0.10377311706542969,psp,hoeffding
3603,7200,0.01,0.0913538932800293,ps,hoeffding
3604,10800,0.01,0.10223698616027832,psp,hoeffding
3605,7200,0.01,0.0862431526184082,ps,hoeffding
3606,10900,0.01,0.10532689094543457,psp,hoeffding
3607,7200,0.01,0.08195304870605469,ps,hoeffding
3608,10800,0.01,0.0930030345916748,psp,hoeffding
3609,7200,0.01,0.08687996864318848,ps,hoeffding
3610,10900,0.01,0.1056528091430664,psp,hoeffding
3611,7200,0.01,0.08782005310058594,ps,hoeffding
3612,336900,0.01,3.3745229244232178,psp,rademacher
3613,11100,0.01,0.09793996810913086,psp,hoeffding
3614,7200,0.01,0.08985424041748047,ps,hoeffding
3615,10800,0.01,0.09450125694274902,psp,hoeffding
3616,7200,0.01,0.08149981498718262,ps,hoeffding
3617,10800,0.01,0.10361599922180176,psp,hoeffding
3618,7200,0.01,0.08617997169494629,ps,hoeffding
3619,11100,0.01,0.11412715911865234,psp,hoeffding
3620,7200,0.01,0.09092378616333008,ps,hoeffding
3621,10900,0.01,0.09751605987548828,psp,hoeffding
3622,1226400,0.01,24.35736608505249,ps,rademacher
3623,7200,0.01,0.08901596069335938,ps,hoeffding
3624,10800,0.01,0.10083580017089844,psp,hoeffding
3625,7200,0.01,0.09061980247497559,ps,hoeffding
3626,10800,0.01,0.10358500480651855,psp,hoeffding
3627,7200,0.01,0.09153938293457031,ps,hoeffding
3628,10800,0.01,0.10453224182128906,psp,hoeffding
3629,7200,0.01,0.09114694595336914,ps,hoeffding
3630,10900,0.01,0.10587477684020996,psp,hoeffding
3631,1226400,0.01,24.16912007331848,ps,rademacher
3632,7200,0.01,0.08950924873352051,ps,hoeffding
3633,10800,0.01,0.10200309753417969,psp,hoeffding
3634,7200,0.01,0.08627200126647949,ps,hoeffding
3635,7200,0.01,0.08927798271179199,ps,hoeffding
3636,10900,0.01,0.08975100517272949,psp,hoeffding
3637,612000,0.01,11.841621160507202,ps,rademacher
3638,7200,0.01,0.08780980110168457,ps,hoeffding
3639,10800,0.01,0.10201907157897949,psp,hoeffding
3640,7200,0.01,0.0904092788696289,ps,hoeffding
3641,11100,0.01,0.10948705673217773,psp,hoeffding
3642,7200,0.01,0.08668279647827148,ps,hoeffding
3643,10800,0.01,0.10654783248901367,psp,hoeffding
3644,7200,0.01,0.09517621994018555,ps,hoeffding
3645,10800,0.01,0.09586405754089355,psp,hoeffding
3646,612000,0.01,11.952826976776123,ps,rademacher
3647,7200,0.01,0.08697891235351562,ps,hoeffding
3648,10800,0.01,0.10620594024658203,psp,hoeffding
3649,7200,0.01,0.08722901344299316,ps,hoeffding
3650,11100,0.01,0.10598492622375488,psp,hoeffding
3651,7200,0.01,0.09158802032470703,ps,hoeffding
3652,11100,0.01,0.09341001510620117,psp,hoeffding
3653,7200,0.01,0.09149909019470215,ps,hoeffding
3654,10800,0.01,0.09971094131469727,psp,hoeffding
3655,7200,0.01,0.08831906318664551,ps,hoeffding
3656,10800,0.01,0.09615373611450195,psp,hoeffding
3657,7200,0.01,0.07973885536193848,ps,hoeffding
3658,10900,0.01,0.10895109176635742,psp,hoeffding
3659,7200,0.01,0.08972907066345215,ps,hoeffding
3660,10900,0.01,0.09962987899780273,psp,hoeffding
3661,612000,0.01,11.886239051818848,ps,rademacher
3662,7200,0.01,0.08998990058898926,ps,hoeffding
3663,10800,0.01,0.10219788551330566,psp,hoeffding
3664,7200,0.01,0.09184384346008301,ps,hoeffding
3665,10800,0.01,0.10675883293151855,psp,hoeffding
3666,7200,0.01,0.08832097053527832,ps,hoeffding
3667,10900,0.01,0.0990910530090332,psp,hoeffding
3668,7200,0.01,0.08577919006347656,ps,hoeffding
3669,10900,0.01,0.1044921875,psp,hoeffding
3670,1226400,0.01,24.074585914611816,ps,rademacher
3671,7200,0.01,0.09364104270935059,ps,hoeffding
3672,11100,0.01,0.09578609466552734,psp,hoeffding
3673,1226400,0.01,24.06542420387268,ps,rademacher
3674,7200,0.01,0.08880472183227539,ps,hoeffding
3675,10800,0.01,0.10113406181335449,psp,hoeffding
3676,1226400,0.01,24.071260929107666,ps,rademacher
3677,7200,0.01,0.0919041633605957,ps,hoeffding
3678,10900,0.01,0.10474777221679688,psp,hoeffding
3679,7200,0.01,0.09108495712280273,ps,hoeffding
3680,10800,0.01,0.09915280342102051,psp,hoeffding
3681,612000,0.01,11.928301811218262,ps,rademacher
3682,7200,0.01,0.08798623085021973,ps,hoeffding
3683,10800,0.01,0.1043701171875,psp,hoeffding
3684,7200,0.01,0.09485697746276855,ps,hoeffding
3685,10800,0.01,0.09690403938293457,psp,hoeffding
3686,7200,0.01,0.08532190322875977,ps,hoeffding
3687,10800,0.01,0.10396766662597656,psp,hoeffding
3688,1226400,0.01,24.242958784103394,ps,rademacher
3689,7200,0.01,0.08879375457763672,ps,hoeffding
3690,10900,0.01,0.10383105278015137,psp,hoeffding
3691,7200,0.01,0.08701801300048828,ps,hoeffding
3692,340200,0.01,3.375520944595337,psp,rademacher
3693,10800,0.01,0.10787296295166016,psp,hoeffding
3694,7200,0.01,0.08591818809509277,ps,hoeffding
3695,11100,0.01,0.10594892501831055,psp,hoeffding
3696,7200,0.01,0.08478116989135742,ps,hoeffding
3697,10900,0.01,0.10543203353881836,psp,hoeffding
3698,7200,0.01,0.09476590156555176,ps,hoeffding
3699,10900,0.01,0.10678720474243164,psp,hoeffding
3700,7200,0.01,0.09014606475830078,ps,hoeffding
3701,10900,0.01,0.09921908378601074,psp,hoeffding
3702,7200,0.01,0.09034299850463867,ps,hoeffding
3703,10800,0.01,0.10175204277038574,psp,hoeffding
3704,7200,0.01,0.09014201164245605,ps,hoeffding
3705,10800,0.01,0.10690093040466309,psp,hoeffding
3706,7200,0.01,0.08612203598022461,ps,hoeffding
3707,7200,0.01,0.08812093734741211,ps,hoeffding
3708,10800,0.01,0.10428595542907715,psp,hoeffding
3709,612000,0.01,11.86051893234253,ps,rademacher
3710,7200,0.01,0.09010672569274902,ps,hoeffding
3711,10800,0.01,0.1066138744354248,psp,hoeffding
3712,7200,0.01,0.09507989883422852,ps,hoeffding
3713,10800,0.01,0.10543417930603027,psp,hoeffding
3714,1226400,0.01,24.160146951675415,ps,rademacher
3715,7200,0.01,0.0875701904296875,ps,hoeffding
3716,11100,0.01,0.1052091121673584,psp,hoeffding
3717,1226400,0.01,23.873496055603027,ps,rademacher
3718,7200,0.01,0.09110498428344727,ps,hoeffding
3719,10800,0.01,0.10401296615600586,psp,hoeffding
3720,7200,0.01,0.09065103530883789,ps,hoeffding
3721,10900,0.01,0.0986332893371582,psp,hoeffding
3722,1226400,0.01,23.97470998764038,ps,rademacher
3723,7200,0.01,0.09548377990722656,ps,hoeffding
3724,10800,0.01,0.11093997955322266,psp,hoeffding
3725,1226400,0.01,24.006486892700195,ps,rademacher
3726,7200,0.01,0.09081125259399414,ps,hoeffding
3727,10800,0.01,0.10398197174072266,psp,hoeffding
3728,7200,0.01,0.09631490707397461,ps,hoeffding
3729,10800,0.01,0.09318685531616211,psp,hoeffding
