,m,eps,time,algo
163,12800,0.1,0.03986501693725586,psp
164,121500,0.1,0.6292328834533691,ps
165,12200,0.1,0.03987622261047363,psp
166,8100,0.1,0.02937793731689453,ps
167,8100,0.1,0.02654099464416504,psp
168,56700,0.1,0.27150416374206543,ps
169,57500,0.1,0.17651629447937012,psp
170,24300,0.1,0.10426092147827148,ps
171,63400,0.1,0.1894371509552002,psp
172,24300,0.1,0.10631203651428223,ps
173,8100,0.1,0.02353191375732422,psp
174,8100,0.1,0.028171062469482422,ps
175,8100,0.1,0.028156042098999023,psp
176,8100,0.1,0.03961896896362305,ps
177,37600,0.1,0.1161651611328125,psp
178,8100,0.1,0.027549266815185547,ps
179,56700,0.1,0.28473925590515137,ps
180,11600,0.1,0.04213213920593262,psp
181,8100,0.1,0.028423070907592773,ps
182,21400,0.1,0.06544899940490723,psp
183,8100,0.1,0.0284881591796875,ps
184,8100,0.1,0.02540111541748047,psp
185,121500,0.1,0.6406559944152832,ps
186,8100,0.1,0.02564096450805664,psp
187,251100,0.1,1.3451011180877686,ps
188,8100,0.1,0.02814197540283203,psp
189,8100,0.1,0.03312802314758301,ps
190,32200,0.1,0.0972743034362793,psp
191,24300,0.1,0.11583900451660156,ps
192,58400,0.1,0.1811351776123047,psp
193,56700,0.1,0.2802760601043701,ps
194,8100,0.1,0.026479005813598633,psp
195,8100,0.1,0.028872966766357422,ps
196,37600,0.1,0.12966299057006836,psp
197,56700,0.1,0.3234732151031494,ps
198,64200,0.1,0.21554780006408691,psp
199,8100,0.09,0.05096697807312012,ps
200,8100,0.09,0.027669906616210938,psp
201,24300,0.09,0.11990761756896973,ps
202,11600,0.09,0.040834903717041016,psp
203,8100,0.09,0.03578495979309082,ps
204,33200,0.09,0.1059420108795166,psp
205,24300,0.09,0.1270897388458252,ps
206,11500,0.09,0.036398887634277344,psp
207,56700,0.09,0.2896149158477783,ps
208,13200,0.09,0.04399418830871582,psp
209,8100,0.09,0.04373025894165039,ps
210,11600,0.09,0.0382227897644043,psp
211,56700,0.09,0.2673962116241455,ps
212,113400,0.09,0.3451986312866211,psp
213,510300,0.09,3.032589912414551,ps
214,31400,0.09,0.09472107887268066,psp
215,24300,0.09,0.11238384246826172,ps
216,113600,0.09,0.373823881149292,psp
217,56700,0.09,0.33672022819519043,ps
218,11700,0.09,0.04253983497619629,psp
219,8100,0.09,0.05390000343322754,ps
220,8100,0.09,0.02971792221069336,psp
221,8100,0.09,0.03879499435424805,ps
222,12100,0.09,0.04229092597961426,psp
223,56700,0.09,0.3340489864349365,ps
224,57400,0.09,0.1715688705444336,psp
225,24300,0.09,0.10179281234741211,ps
226,20000,0.09,0.05941295623779297,psp
227,24300,0.09,0.11154603958129883,ps
228,38600,0.09,0.12400269508361816,psp
229,56700,0.09,0.2825920581817627,ps
230,18300,0.09,0.0561678409576416,psp
231,121500,0.09,0.6405289173126221,ps
232,113800,0.09,0.3562917709350586,psp
233,251100,0.09,1.4471049308776855,ps
234,11700,0.09,0.036650896072387695,psp
235,121500,0.09,0.6680760383605957,ps
236,18300,0.09,0.0640718936920166,psp
237,8100,0.09,0.05598807334899902,ps
238,18300,0.09,0.06572198867797852,psp
239,121500,0.09,0.7182791233062744,ps
240,11600,0.09,0.04226517677307129,psp
241,8100,0.09,0.04040789604187012,ps
242,8100,0.09,0.029502153396606445,psp
243,8100,0.09,0.041613101959228516,ps
244,31900,0.09,0.1199038028717041,psp
245,8100,0.09,0.03472495079040527,ps
246,11600,0.09,0.0452427864074707,psp
247,24300,0.09,0.11474800109863281,ps
248,21000,0.09,0.08073782920837402,psp
249,121500,0.09,0.7280430793762207,ps
250,21400,0.09,0.06699180603027344,psp
251,8100,0.09,0.02886509895324707,ps
252,113800,0.09,0.3408780097961426,psp
253,251100,0.09,1.351276159286499,ps
254,12800,0.09,0.03805804252624512,psp
255,56700,0.09,0.27475905418395996,ps
256,11500,0.09,0.03900289535522461,psp
257,24300,0.09,0.10632586479187012,ps
258,11700,0.09,0.034941911697387695,psp
